Branch,TaxState,ShiptoCity,ShiptoZip,County,TaxRate,StateRate,CountyRate,CityRate,SpecialRate,TaxableTotal,StateTax,Tax,CountyTax,CityTax,SpecialTax,DateFilled,OrderTotal,ItemTotal,Shipping,TallyTax,ItemPlusShipping
OGS/MT,ME,Dixfield,4224,Oxford,0.055,0.055,0,0,0,95.4,5.247,5.247,0,0,0,January 2023,0,95.4,23,5.25,0
OGS/MT,NH,Alstead,3602,Cheshire,0,0,0,0,0,82.25,0,0,0,0,0,January 2023,0,82.25,0,0,0
OGS/MT,ME,Bristol,4539,Lincoln,0.055,0.055,0,0,0,95,5.225,5.225,0,0,0,February 2023,0,95,12,5.23,0
OGS/MT,VT,North Troy,5859,Orleans,0,0.06,0,0,0,40,2.4,0,0,0,0,February 2023,0,40,0,2.4,40
OGS/MT,NY,Monsey,10952,Rockland,0,0.08375,0.04,0,0.00375,71.25,5.9671875,0,2.85,0,0.2671875,January 2023,0,48.25,23,5.97,71.25
OGS/MT,NH,Warner,3278,Merrimack,0,0,0,0,0,4.5,0,0,0,0,0,February 2023,0,4.5,0,0,0
OGS/MT,ME,Baileyville,4694,Washington,0.055,0.055,0,0,0,8,0.44,0.44,0,0,0,February 2023,0,8,0,0.44,0
OGS/MT,VT,15 Winooski,5404,Chittenden,0,0.07,0,0.01,0,62.86,4.4002,0,0,0.6286,0,February 2023,0,87.61,0,4.4,87.61
OGS/MT,MA,Monterey,1245,Berkshire,0,0.0625,0,0,0,41,2.5625,0,0,0,0,February 2023,0,98,29,2.56,0
OGS/MT,NH,Center Harbor,3226,Belknap,0,0,0,0,0,131.53,0,0,0,0,0,February 2023,0,97.52,34,0,0
OGS/MT,CT,Killingworth,6419,Middlesex,0,0.0635,0,0,0,149.41,9.487535,0,0,0,0,February 2023,0,120.41,29,9.49,149.41
OGS/MT,,Randolph Center,5061,Orange,0,0,0,0,0,25.5,0,0,0,0,0,February 2023,0,13.5,12,0,0
OGS/MT,MN,Eyota,55934,312 Olmsted,0,0.07375,0,0,0.005,371.93,27.4298375,0,0,0,1.85965,February 2023,0,326.92,45,27.43,371.92
OGS/MT,ME,Garland,4939,Penobscot,0.055,0.055,0,0,0,80.75,4.44125,4.44125,0,0,0,February 2023,0,80.75,23,4.44,0
OGS/MT,ME,Gray,4039,Cumberland,0.055,0.055,0,0,0,5.75,0.31625,0.31625,0,0,0,February 2023,0,5.75,0,0.32,0
OGS/MT,NY,Lockwood,14859,Tioga,0,0.08,0.04,0,0,24,1.92,0,0.96,0,0,February 2023,0,12,12,1.92,24
OGS/MT,ME,Saco,4072,York,0.055,0.055,0,0,0,88.75,4.88125,4.88125,0,0,0,February 2023,0,88.75,0,4.88,0
OGS/MT,RI,Peacedale,2879,Washington,0,0.07,0,0,0,70.73,4.9511,0,0,0,0,February 2023,0,62.25,29,4.95,91.25
OGS/MT,NH,Alstead,3602,Cheshire,0,0,0,0,0,100.75,0,0,0,0,0,February 2023,0,77.75,23,0,0
OGS/MT,ME,Auburn,4210,Androscoggin,0.055,0.055,0,0,0,18.5,1.0175,1.0175,0,0,0,February 2023,0,18.5,0,1.02,0
OGS/MT,MA,Oakham,1068,Worcester,0,0.0625,0,0,0,36,2.25,0,0,0,0,February 2023,0,287.55,39,2.25,0
OGS/MT,OH,Longbottom,45743,Meigs,0,0.0725,0.015,0,0,168.64,12.2264,0,2.5296,0,0,February 2023,0,125.64,43,12.23,168.64
OGS/MT,NY,Palmyra,14522,Wayne,0,0.08,0.04,0,0,167.4,13.392,0,6.696,0,0,February 2023,0,144.4,23,13.39,167.4
OGS/MT,MD,Wheaton,20902,Montgomery,0,0.06,0,0,0,47.75,2.865,0,0,0,0,February 2023,0,97.75,23,2.87,120.75
OGS/MT,IA,Bloomfield,52537,Davis,0,0.0625,0,0,0,57.25,3.578125,0,0,0,0,February 2023,0,57.25,0,3.58,0
OGS/MT,MA,Cambridge,2139,Middlesex,0,0.0625,0,0,0,50,3.125,0,0,0,0,February 2023,0,58.5,0,3.13,0
OGS/MT,MA,Princeton,1541,Worcester,0,0.0625,0,0,0,0,0,0,0,0,0,February 2023,0,75,39,0,0
OGS/MT,IL,Martinsville,62442,Clark,0,0.0725,0.01,0,0,112.62,8.16495,0,1.1262,0,0,February 2023,0,86.62,26,8.16,112.62
OGS/MT,CT,Torrington,6790,Litchfield,0,0.0635,0,0,0,119.66,7.59841,0,0,0,0,February 2023,0,96.66,23,7.6,119.66
OGS/MT,SD,Sioux Falls,57103,Minnehaha,0,0,0,0,0,10.75,0,0,0,0,0,February 2023,0,10.75,0,0,10.75
OGS/MT,ME,Farmington,4938,Franklin,0.055,0.055,0,0,0,20,1.1,1.1,0,0,0,February 2023,0,20,0,1.1,0
OGS/MT,MI,Goetzville,49736,Chippewa,0,0.06,0,0,0,55,3.3,0,0,0,0,March 2023,0,55,0,3.3,55
OGS/MT,MI,Glen Arbor,49636,Leelanau,0,0.06,0,0,0,182.41,10.9446,0,0,0,0,March 2023,0,139.41,43,10.94,182.41
OGS/MT,IA,Cedar Rapids,52403,Linn,0,0,0,0,0,61.5,0,0,0,0,0,February 2023,0,61.5,0,0,0
OGS/MT,MA,Seekonk,2771,Bristol,0,0.0625,0,0,0,54.76,3.4225,0,0,0,0,February 2023,0,98.7,0,3.42,0
OGS/MT,NC,Raleigh,27605,Wake,0,0.0725,0.0245,0,0.0005,268.61,19.474225,0,6.580945,0,0.134305,February 2023,0,268.61,0,19.47,268.61
OGS/MT,ND,Cathay,58422,Wells,0,0,0,0,0,24,0,0,0,0,0,February 2023,0,24,0,0,24
OGS/MT,MA,Stow,1775,Middlesex,0,0.0625,0,0,0,53.21,3.325625,0,0,0,0,February 2023,0,69.05,0,3.33,0
OGS/MT,NH,Greenfield,3047,Hillsborough,0,0,0,0,0,50,0,0,0,0,0,February 2023,0,30,20,0,0
OGS/MT,NH,Swanzey,3446,Cheshire,0,0,0,0,0,20,0,0,0,0,0,February 2023,0,20,0,0,0
OGS/MT,MA,Greenfield,1301,Franklin,0,0.0625,0,0,0,38.95,2.434375,0,0,0,0,February 2023,0,83.12,29,2.43,0
OGS/MT,IA,Redding,50860,Ringgold,0,0,0,0,0,307.25,0,0,0,0,0,February 2023,0,281.25,26,21.51,0
OGS/MT,MO,Hartville,65667,Wright,0,0,0,0,0,4.5,0,0,0,0,0,February 2023,0,4.5,0,0,0
OGS/MT,OH,Bellaire,43906,Belmont,0,0.0725,0.015,0,0,35,2.5375,0,0.525,0,0,February 2023,0,35,0,2.54,35
OGS/MT,OH,Yellow Springs,45387,Greene,0,0.0725,0.015,0,0,81.1,5.87975,0,1.2165,0,0,February 2023,0,55.1,26,5.88,81.1
OGS/MT,WV,Chloe,25235,Calhoun,0,0.06,0,0,0,85,5.1,0,0,0,0,February 2023,0,85,0,5.1,85
OGS/MT,MI,Hesperia,49421,Oceana,0,0.06,0,0,0,237.39,14.2434,0,0,0,0,February 2023,0,159.39,78,14.24,237.39
OGS/MT,PA,Ligonier,15658,Westmoreland,0,0.06,0,0,0,109.5,6.57,0,0,0,0,February 2023,0,86.5,23,6.57,109.5
OGS/MT,TN,Lawrenceburg,38464,Lawrence,0,0,0,0,0,0,0,0,0,0,0,February 2023,0,58,20,0,78
OGS/MT,VA,Falls Church,22046,Falls Church,0,0.06,0.01,0,0.007,13.5,0.81,0,0.135,0,0.0945,February 2023,0,13.5,12,0.81,0
OGS/MT,TN,Spencer,38585,Van Buren,0,0,0,0,0,0,0,0,0,0,0,February 2023,0,32.25,26,0,58.25
OGS/MT,WI,Madison,53704,Dane,0,0.055,0.005,0,0,97,5.335,0,0.485,0,0,February 2023,0,71,26,5.34,97
OGS/MT,ME,Penobscot,4476,Hancock,0.055,0.055,0,0,0,57.25,3.14875,3.14875,0,0,0,February 2023,0,57.25,23,3.15,0
OGS/MT,VT,White River Junction,5001,Windsor,0,0.06,0,0,0,30.5,1.83,0,0,0,0,February 2023,0,30.5,0,1.83,30.5
OGS/MT,MA,Conway,1341,Franklin,0,0.0625,0,0,0,34.75,2.171875,0,0,0,0,February 2023,0,72,0,2.17,0
OGS/MT,GA,Carrollton,30117,Carroll,0,0.07,0.03,0,0,27,1.89,0,0.81,0,0,February 2023,0,27,0,1.89,27
OGS/MT,MA,Oakham,1068,Worcester,0,0.0625,0,0,0,148.05,9.253125,0,0,0,0,February 2023,0,180.72,23,9.25,0
OGS/MT,ME,Woolwich,4579,Sagadahoc,0.055,0.055,0,0,0,15,0.825,0.825,0,0,0,February 2023,0,15,0,0.83,0
OGS/MT,MN,Minnestrita,55364,430 432 Hennepin,0,0.07525,0.0015,0,0.005,58.25,4.3833125,0,0.087375,0,0.29125,February 2023,0,58.25,0,4.38,58.25
OGS/MT,NH,New London,3257,Merrimack,0,0,0,0,0,714.53,0,0,0,0,0,February 2023,0,626.66,87.87,0,0
OGS/MT,GA,Carrollton,30117,Carroll,0,0.07,0.03,0,0,7.5,0.525,0,0.225,0,0,February 2023,0,7.5,0,0.53,7.5
OGS/MT,NY,Caledonia,14423,Livingston,0,0.08,0.04,0,0,40,3.2,0,1.6,0,0,February 2023,0,40,0,3.2,40
OGS/MT,ID,Nampa,83651,Canyon,0,0,0,0,0,107.59,0,0,0,0,0,February 2023,0,107.59,0,0,0
OGS/MT,NY,Bloomingdale,12913,Essex,0,0.08,0.04,0,0,46.5,3.72,0,1.86,0,0,February 2023,0,23.5,23,3.72,46.5
OGS/MT,NY,Marathon,13803,Cortland,0,0.08,0.04,0,0,122.07,9.7656,0,4.8828,0,0,February 2023,0,122.07,0,9.77,122.07
OGS/MT,ME,West Paris,4289,Oxford,0.055,0.055,0,0,0,92.31,5.07705,5.07705,0,0,0,February 2023,0,92.32,0,5.08,0
OGS/MT,WI,Plymouth,53073,Sheboygan,0,0.055,0.005,0,0,24.5,1.3475,0,0.1225,0,0,February 2023,0,24.5,0,1.35,24.5
OGS/MT,MA,North Falmouth,2556,Barnstable,0,0.0625,0,0,0,10.75,0.671875,0,0,0,0,February 2023,0,10.75,0,0.67,0
OGS/MT,MA,Marion,2738,Plymouth,0,0.0625,0,0,0,0,0,0,0,0,0,February 2023,0,35.5,23,0,0
OGS/MT,PA,Yardley,19067,Bucks,0,0.06,0,0,0,30,1.8,0,0,0,0,February 2023,0,10,20,1.8,30
OGS/MT,MA,Lakeville,2347,Plymouth,0,0.0625,0,0,0,111.39,6.961875,0,0,0,0,February 2023,0,111.39,20,6.96,0
OGS/MT,CT,Watertown,6795,Litchfield,0,0.0635,0,0,0,15.84,1.00584,0,0,0,0,March 2023,0,15.84,0,1.01,15.84
OGS/MT,ME,Rockland,4841,Knox,0.055,0.055,0,0,0,52.96,2.9128,2.9128,0,0,0,February 2023,0,52.96,12,2.91,0
OGS/MT,ME,Sedgwick,4676,Hancock,0.055,0.055,0,0,0,23.25,1.27875,1.27875,0,0,0,February 2023,0,23.25,12,1.28,0
OGS/MT,MI,Decker,48426,Sanilac,0,0.06,0,0,0,71,4.26,0,0,0,0,February 2023,0,71,0,4.26,71
OGS/MT,NY,Edmeston,13335,Otsego,0,0.08,0.04,0,0,71.25,5.7,0,2.85,0,0,February 2023,0,32.25,39,5.7,71.25
OGS/MT,VT,Jacksonville,5342,Windham,0,0.06,0,0,0,16.75,1.005,0,0,0,0,February 2023,0,32.67,20,1,52.67
OGS/MT,IA,Bloomfield,52537,Davis,0,0,0,0,0,69,0,0,0,0,0,March 2023,0,49,20,0,0
OGS/MT,VT,13 Brandon,5733,Rutland,0,0.07,0,0.01,0,177.67,12.4369,0,0,1.7767,0,March 2023,0,176.94,23,12.44,199.94
OGS/MT,NY,Cooperstown,13326,Otsego,0,0.08,0.04,0,0,99.75,7.98,0,3.99,0,0,March 2023,0,76.75,23,7.98,99.75
OGS/MT,MA,Westminster,1473,Worcester,0,0.0625,0,0,0,26,1.625,0,0,0,0,March 2023,0,26,12,1.63,0
OGS/MT,NH,Franklin,3235,Merrimack,0,0,0,0,0,123.23,0,0,0,0,0,March 2023,0,100.22,23,0,0
OGS/MT,CT,Southington,6489,Hartford,0,0.0635,0,0,0,0,0,0,0,0,0,March 2023,0,47.17,20,0,67.17
OGS/MT,NM,Truth Or Consequences,87901,Sierra,0,0,0,0,0,275.18,0,0,0,0,0,March 2023,0,275.17,0,23.39,275.17
OGS/MT,ME,Castine,4421,Hancock,0.055,0.055,0,0,0,234.18,12.8799,12.8799,0,0,0,March 2023,0,234.17,156.6,12.88,0
OGS/MT,WI,Rib Lake,54470,Taylor,0,0.055,0.005,0,0,25.5,1.4025,0,0.1275,0,0,March 2023,0,25.5,0,1.4,25.5
OGS/MT,MN,Clearbrook,56634,Clearwater,0,0.07125,0,0,0.0025,169.63,12.0861375,0,0,0,0.424075,March 2023,0,149.62,20,12.09,169.62
OGS/MT,NY,Masonville,13804,Delaware,0,0.08,0.04,0,0,63.25,5.06,0,2.53,0,0,March 2023,0,63.25,0,5.06,63.25
OGS/MT,NY,Perrysburg,14129,Cattaraugus,0,0.08,0.04,0,0,75,6,0,3,0,0,March 2023,0,46,29,6,75
OGS/MT,CT,Old Lyme,6371,New London,0,0.0635,0,0,0,278.14,17.66189,0,0,0,0,March 2023,0,249.14,29,17.66,278.14
OGS/MT,IN,Nappanee,46550,Elkhart,0,0.07,0,0,0,36,2.52,0,0,0,0,March 2023,0,16,20,2.52,36
OGS/MT,NJ,West Long Branch,7764,Monmouth,0,0.06625,0,0,0,5.69,0.3769625,0,0,0,0,March 2023,0,5.69,0,0.38,5.69
OGS/MT,MA,Royalston,1368,Worcester,0,0.0625,0,0,0,0,0,0,0,0,0,March 2023,0,10.5,20,0,0
OGS/MT,PA,Stevens,17578,Lancaster,0,0.06,0,0,0,18.75,1.125,0,0,0,0,March 2023,0,18.75,0,1.13,18.75
OGS/MT,ME,Jonesport,4649,Washington,0.055,0.055,0,0,0,27.5,1.5125,1.5125,0,0,0,March 2023,0,27.5,0,1.51,0
OGS/MT,NY,Fultonville,12072,Montgomery,0,0.08,0.04,0,0,57.25,4.58,0,2.29,0,0,March 2023,0,34.25,23,4.58,57.25
OGS/MT,NH,Hinsdale,3451,Cheshire,0,0,0,0,0,20,0,0,0,0,0,March 2023,0,20,0,0,0
OGS/MT,NY,Wolcott,14590,Wayne,0,0.08,0.04,0,0,0,0,0,0,0,0,March 2023,0,147.72,29,0,176.72
OGS/MT,VA,Chilhowie,24319,Smyth,0,0.053,0.01,0,0,24.5,1.2985,0,0.245,0,0,March 2023,0,24.5,0,1.3,0
OGS/MT,WI,Owen,54460,Clark,0,0.055,0.005,0,0,26.36,1.4498,0,0.1318,0,0,March 2023,0,26.36,0,1.45,26.36
OGS/MT,VT,Strafford,5072,Orange,0,0.06,0,0,0,139.85,8.391,0,0,0,0,March 2023,0,116.85,23,8.39,139.85
OGS/MT,NY,Masonville,13804,Delaware,0,0.08,0.04,0,0,0,0,0,0,0,0,March 2023,0,109.49,0,0,109.49
OGS/MT,NH,Durham,3824,Strafford,0,0,0,0,0,89.35,0,0,0,0,0,March 2023,0,69.35,20,0,0
OGS/MT,ME,New Portland,4961,Somerset,0.055,0.055,0,0,0,29.75,1.63625,1.63625,0,0,0,March 2023,0,29.75,0,1.64,0
OGS/MT,VT,Norwich,5055,Windsor,0,0.06,0,0,0,173.88,10.4328,0,0,0,0,March 2023,0,144.87,29,10.43,173.87
OGS/MT,CT,Danbury,6813,Fairfield,0,0.0635,0,0,0,57.5,3.65125,0,0,0,0,March 2023,0,37.5,20,3.65,57.5
OGS/MT,ME,Rumford,4276,Oxford,0.055,0.055,0,0,0,140.13,7.70715,7.70715,0,0,0,March 2023,0,140.12,29,7.71,0
OGS/MT,TN,Smithville,37166,DeKalb,0,0,0,0,0,69,0,0,0,0,0,March 2023,0,43,26,0,69
OGS/MT,MA,Andover,1810,Essex,0,0.0625,0,0,0,40,2.5,0,0,0,0,July 2022,0,40,10,2.5,0
OGS/MT,MA,West Tisbury,2575,Dukes,0,0.0625,0,0,0,94.24,5.89,0,0,0,0,July 2022,0,94.24,14.3,5.89,0
OGS/MT,OR,Portland,97232,Multnomah,0,0,0,0,0,52,0,0,0,0,0,July 2022,0,52,0,0,0
OGS/MT,MA,Orange,1364,Franklin,0,0.0625,0,0,0,28.75,1.796875,0,0,0,0,July 2022,0,42.75,10,1.8,0
OGS/MT,CA,Lomita,90717,Los Angeles,0,0,0,0,0,99.6,0,0,0,0,0,July 2022,0,75,24.6,0,0
OGS/MT,ME,Skowhegan,4976,Somerset,0.055,0.055,0,0,0,51.25,2.81875,2.81875,0,0,0,July 2022,0,51.25,0,2.82,0
OGS/MT,NC,Raleigh,27601,Wake,0,0.0475,0.02,0,0,24,1.14,0,0.48,0,0,July 2022,0,24,0,1.74,24
OGS/MT,IA,Ames,50010,Story,0,0,0,0,0,20,0,0,0,0,0,July 2022,0,20,0,0,0
OGS/MT,ME,Montville,4941,Waldo,0.055,0.055,0,0,0,46.5,2.5575,2.5575,0,0,0,July 2022,0,46.5,13.8,2.56,0
OGS/MT,KY,Eminence,40019,Henry,0,0.06,0,0,0,42,2.52,0,0,0,0,July 2022,0,42,0,2.52,42
OGS/MT,WI,Grantsburg,54840,Burnett,0,0.05,0.005,0,0,109,5.45,0,0.545,0,0,July 2022,0,90,19,6,109
OGS/MT,VA,North Chesterfield,23237,Chesterfield,0,0.043,0.01,0,0,109.25,4.69775,0,1.0925,0,0,July 2022,0,109.25,24.4,6.56,0
OGS/MT,ME,Otisfield,4270,Oxford,0.055,0.055,0,0,0,67.5,3.7125,3.7125,0,0,0,July 2022,0,67.5,23.1,3.71,0
OGS/MT,NY,High Falls,12440,Ulster,0,0,0,0,0,0,0,0,0,0,0,July 2022,0,76,23.7,0,99.7
OGS/MT,MI,Ravenna,49451,Muskegon,0,0,0,0,0,0,0,0,0,0,0,July 2022,0,68.5,0,0,68.5
OGS/MT,ME,Scarborough,4074,Cumberland,0.055,0.055,0,0,0,94,5.17,5.17,0,0,0,July 2022,0,94,28,5.17,0
OGS/MT,NY,Johnstown,12095,Fulton,0,0.04,0,0,0.04,25.05,1.002,0,0,0,1.002,July 2022,0,10.75,14.3,2,25.05
OGS/MT,ME,Thorndike,4986,Waldo,0,0,0,0,0,0,0,0,0,0,0,July 2022,0,459,0,0,0
OGS/MT,VT,Thetford Center,5075,Orange,0,0.06,0,0,0,58.2,3.492,0,0,0,0,July 2022,0,41.5,16.7,3.49,58.2
OGS/MT,ME,Freeport,4032,Cumberland,0.055,0.055,0,0,0,5.95,0.32725,0.32725,0,0,0,July 2022,0,5.95,10,0.33,0
OGS/MT,ME,Limerick,4048,York,0.055,0.055,0,0,0,15,0.825,0.825,0,0,0,July 2022,0,15,0,0.83,0
OGS/MT,UT,Cedar City,84720,Iron,0,0.0485,0.0125,0,0.001,8.5,0.41225,0,0.10625,0,0.0085,July 2022,0,8.5,10,0.53,0
OGS/MT,ME,Orland,4472,Hancock,0.055,0.055,0,0,0,97.01,5.33555,5.33555,0,0,0,July 2022,0,97.01,15,5.34,0
OGS/MT,ME,Thorndike,4986,Waldo,0,0,0,0,0,0,0,0,0,0,0,July 2022,0,84.55,0,0,0
OGS/MT,MA,Deerfield,1342,Franklin,0,0.0625,0,0,0,17.82,1.11375,0,0,0,0,July 2022,0,32.17,10,1.11,0
OGS/MT,NH,Sandwich,3227,Carroll,0,0,0,0,0,90.3,0,0,0,0,0,July 2022,0,76,14.3,0,0
OGS/MT,CA,Orange,92863,Orange,0,0,0,0,0,9,0,0,0,0,0,July 2022,0,9,0,0,0
OGS/MT,NC,Pittsboro,27312,Chatham,0,0,0,0,0,0,0,0,0,0,0,July 2022,0,50,0,0,50
OGS/MT,IA,Decorah,52101,Winneshiek,0,0,0,0,0,22.5,0,0,0,0,0,July 2022,0,22.5,0,0,0
OGS/MT,ME,Andover,4216,Oxford,0.055,0.055,0,0,0,209.71,11.53405,11.53405,0,0,0,July 2022,0,209.71,0,11.53,0
OGS/MT,MI,Traverse City,49684,Grand Traverse,0,0.06,0,0,0,69.3,4.158,0,0,0,0,July 2022,0,53.5,15.8,4.16,69.3
OGS/MT,ME,Kingfield,4947,Franklin,0.055,0.055,0,0,0,454,24.97,24.97,0,0,0,July 2022,0,454,0,24.97,0
OGS/MT,ME,Kingfield,4947,Franklin,0.055,0.055,0,0,0,56,3.08,3.08,0,0,0,July 2022,0,56,0,3.08,0
OGS/MT,PA,Elkins Park,19027,Montgomery,0,0.06,0,0,0,185.55,11.133,0,0,0,0,July 2022,0,154.85,30.7,11.13,185.55
OGS/MT,CT,West Hartford,6117,Hartford,0,0.0635,0,0,0,81.7,5.18795,0,0,0,0,July 2022,0,65,16.7,5.19,81.7
OGS/MT,CT,West Hartford,6117,Hartford,0,0.0635,0,0,0,111.7,7.09295,0,0,0,0,July 2022,0,95,16.7,7.09,111.7
OGS/MT,NY,Red Creek,13143,Wayne,0,0.04,0.04,0,0,123.98,4.9592,0,4.9592,0,0,July 2022,0,123.97,0,9.92,123.97
OGS/MT,TN,Spring City,37381,Rhea,0,0.07,0.0275,0,0,132.75,9.2925,0,3.650625,0,0,July 2022,0,83.25,49.5,12.94,132.75
OGS/MT,NY,Springville,14141,Erie,0,0,0,0,0,0,0,0,0,0,0,July 2022,0,18.05,15.2,0,33.25
OGS/MT,ME,Peaks Island,4108,Cumberland,0.055,0.055,0,0,0,35,1.925,1.925,0,0,0,July 2022,0,35,24.5,1.93,0
OGS/MT,PA,West Wyoming,18644,Luzerne,0,0.06,0,0,0,59.4,3.564,0,0,0,0,July 2022,0,59.4,0,3.56,59.4
OGS/MT,VT,Wells River,5081,Orange,0,0.06,0,0,0,26.6,1.596,0,0,0,0,July 2022,0,26.6,0,1.6,26.6
OGS/MT,NY,Utica,13502,Oneida,0,0.04,0,0,0.0475,18.5,0.74,0,0,0,0.87875,July 2022,0,8.5,10,1.62,18.5
OGS/MT,ME,Freedom,4941,Waldo,0,0,0,0,0,0,0,0,0,0,0,July 2022,0,284.75,0,0,0
OGS/MT,MA,Orleans,2653,Barnstable,0,0,0,0,0,0,0,0,0,0,0,July 2022,0,48.15,22.1,0,0
OGS/MT,ME,Rockport,4856,Knox,0.055,0.055,0,0,0,837,46.035,46.035,0,0,0,July 2022,0,837,0,46.04,0
OGS/MT,CT,Redding,6896,Fairfield,0,0.0635,0,0,0,176.8,11.2268,0,0,0,0,July 2022,0,98.8,78,11.23,176.8
OGS/MT,WI,Siren,54872,Burnett,0,0.05,0.005,0,0,347.63,17.3815,0,1.73815,0,0,July 2022,0,315.22,32.4,19.12,347.62
OGS/MT,CT,Newtown,6470,Fairfield,0,0.0635,0,0,0,47.1,2.99085,0,0,0,0,July 2022,0,30.4,16.7,2.99,47.1
OGS/MT,ME,Lyman,4002,York,0.055,0.055,0,0,0,54.5,2.9975,2.9975,0,0,0,July 2022,0,54.5,0,3,0
OGS/MT,ID,Kuna,83634,Ada,0,0,0,0,0,167.68,0,0,0,0,0,July 2022,0,167.67,0,0,0
OGS/MT,MA,Dracut,1826,Middlesex,0,0.0625,0,0,0,330.75,20.671875,0,0,0,0,July 2022,0,330.75,24.7,20.67,0
OGS/MT,ME,Lincolnville,4849,Waldo,0.055,0.055,0,0,0,22.56,1.2408,1.2408,0,0,0,July 2022,0,22.56,0,1.24,0
OGS/MT,IL,Bridgeview,60455,Cook,0,0.0625,0.0175,0,0.0125,9,0.5625,0,0.1575,0,0.1125,July 2022,0,9,0,0.92,9
OGS/MT,VA,Alexandria,22307,Fairfax,0,0.043,0.01,0,0,32.25,1.38675,0,0.3225,0,0,July 2022,0,32.25,10,1.93,0
OGS/MT,NY,Lake Placid,12946,Essex,0,0,0,0,0,0,0,0,0,0,0,July 2022,0,20,0,0,20
OGS/MT,CT,Portland,6480,Middlesex,0,0.0635,0,0,0,42.75,2.714625,0,0,0,0,July 2022,0,42.75,0,2.71,42.75
OGS/MT,ME,Harrison,4040,Cumberland,0.055,0.055,0,0,0,85.26,4.6893,4.6893,0,0,0,July 2022,0,85.26,23.1,4.69,0
OGS/MT,ME,Auburn,4210,Androscoggin,0.055,0,0,0,0,170.14,0,9.3577,0,0,0,July 2022,0,170.14,0,0,0
OGS/MT,VA,Waterford,20197,Loudoun,0,0.043,0.01,0,0,50.4,2.1672,0,0.504,0,0,July 2022,0,50.4,0,3.02,0
OGS/MT,ME,South Portland,4106,Cumberland,0.055,0.055,0,0,0,9,0.495,0.495,0,0,0,July 2022,0,9,0,0.5,0
OGS/MT,ME,Bath,4530,Sagadahoc,0.055,0.055,0,0,0,12.5,0.6875,0.6875,0,0,0,July 2022,0,12.5,23.1,0.69,0
OGS/MT,PA,Lafayette Hill,19444,Montgomery,0,0.06,0,0,0,28,1.68,0,0,0,0,July 2022,0,28,0,1.68,28
OGS/MT,,,0,,0,0,0,0,0,0,0,0,0,0,0,July 2022,0,0,0,0,0
OGS/MT,MO,Washburn,65772,Barry,0,0,0,0,0,18.75,0,0,0,0,0,July 2022,0,18.75,0,0,0
OGS/MT,ME,Saco,4072,York,0,0,0,0,0,0,0,0,0,0,0,July 2022,0,14.75,10,0,0
OGS/MT,IL,Lemont,60439,Cook,0,0.0625,0.0175,0,0.01,0,0,0,0,0,0,July 2022,0,7,0,0,7
OGS/MT,KS,Niotaze,67355,Chautauqua,0,0.065,0.01,0,0,213.75,13.89375,0,2.1375,0,0,July 2022,0,194.75,19,16.03,213.75
OGS/MT,ME,Newcastle,4553,Lincoln,0.055,0.055,0,0,0,7.5,0.4125,0.4125,0,0,0,July 2022,0,7.5,0,0.41,0
OGS/MT,ME,Morrill,4952,Waldo,0,0,0,0,0,0,0,0,0,0,0,July 2022,0,1310.75,200,0,0
OGS/MT,PA,Clinton,15026,Beaver,0,0.06,0,0,0,72.25,4.335,0,0,0,0,July 2022,0,55.25,17,4.34,72.25
OGS/MT,HI,Ocean View,96704,Hawaii,0,0,0,0,0,90,0,0,0,0,0,July 2022,0,70,20,0,90
OGS/MT,OH,Columbus,43209,Franklin,0,0.0575,0.0125,0,0,15.25,0.876875,0,0.190625,0,0,July 2022,0,15.25,0,1.14,15.25
OGS/MT,NY,Lake Placid,12946,Essex,0,0,0,0,0,0,0,0,0,0,0,July 2022,0,22.5,0,0,22.5
OGS/MT,AZ,Sun City,85373,Maricopa,0,0,0,0,0,219.35,0,0,0,0,0,July 2022,0,194.75,24.6,0,0
OGS/MT,ME,Ripley,4930,Penobscot,0.055,0.055,0,0,0,39.1,2.1505,2.1505,0,0,0,July 2022,0,39.1,10,2.15,0
OGS/MT,NH,Easton,3580,Grafton,0,0,0,0,0,0,0,0,0,0,0,July 2022,0,95,0,0,0
OGS/MT,MA,Wellfleet,2667,Barnstable,0,0.0625,0,0,0,9.5,0.59375,0,0,0,0,July 2022,0,9.5,0,0.59,0
OGS/MT,ME,Union,4862,Knox,0.055,0.055,0,0,0,177.11,9.74105,9.74105,0,0,0,July 2022,0,177.11,0,9.74,0
OGS/MT,IN,Bunker Hill,46914,Miami,0,0.07,0,0,0,187.51,13.1257,0,0,0,0,July 2022,0,166.01,21.5,13.13,187.51
OGS/MT,PA,Edinboro,16412,Erie,0,0.06,0,0,0,20.79,1.2474,0,0,0,0,July 2022,0,20.79,0,1.25,20.79
OGS/MT,ME,Medway,4460,Penobscot,0.055,0.055,0,0,0,292.5,16.0875,16.0875,0,0,0,July 2022,0,292.5,15,16.09,0
OGS/MT,ME,Gorham,4038,Cumberland,0.055,0.055,0,0,0,610.73,33.59015,33.59015,0,0,0,July 2022,0,610.72,24.5,33.59,0
OGS/MT,ME,Belfast,4915,Waldo,0.055,0.055,0,0,0,12,0.66,0.66,0,0,0,July 2022,0,12,0,0.66,0
OGS/MT,KY,Mount Vernon,40456,Rockcastle,0,0.06,0,0,0,43.3,2.598,0,0,0,0,July 2022,0,27.5,15.8,2.6,43.3
